0_hint,1_hint,2_hint,3_hint,4_hint,5_hint,6_hint,7_hint,8_hint,9_hint,10_hint,11_hint,12_hint,13_hint,14_hint,15_hint,16_hint,17_hint,18_hint,19_hint,20_hint,21_hint,22_hint,23_hint,24_hint
632.762,763.572,693.789,688.824,683.057,681.596,647.403,640.876,636.937,629.379,625.502,620.839,615.043,612.223,604.586,598.822,592.219,588.051,589.4,576.522,570.752,564.53,499.54,499.984,499.532
383.545,512.375,504.623,500.858,493.91,489.944,483.008,476.165,413.21,413.626,413.109,413.065,413.353,413.032,412.894,412.898,413.022,413.054,413.045,412.88,413.061,413.229,412.928,412.863,412.777
421.648,563.428,558.947,550.67,544.94,542.693,536.491,528.913,524.952,517.746,514.743,594.257,505.083,496.562,491.359,427.965,428.118,445.707,427.9,427.394,427.317,427.605,427.87,428.411,427.939
486.951,604.993,607.496,602.982,597.885,590.968,587.925,560.059,553.923,552.951,544.959,540.739,534.995,524.556,524.84,517.112,511.744,503.617,502.126,494.693,492.434,422.727,422.819,423.189,422.824
624.17,761.874,744.656,683.246,718.027,691.544,658.553,633.977,637.85,627.193,625.549,617.267,606.285,606.51,598.779,594.949,586.573,587.234,578.528,515.864,511.381,510.313,518.267,515.838,512.844
526.993,651.97,596.452,558.21,552.999,547.841,540.107,537.174,529.399,525.608,518.906,512.429,509.843,501.783,499.144,491.491,487.086,422.448,422.005,422.071,421.844,422.316,422.027,422.73,422.034
550.34,700.863,650.946,658.126,632.546,627.95,619.415,629.564,631.568,604.305,585.36,581.044,578.34,569.467,562.355,557.359,526.911,523.617,515.667,509.822,505.525,499.627,495.312,489.741,485.419
507.997,653.193,648.393,649.271,645.02,640.287,608.806,603.888,598.79,592.877,588.111,582.879,577.543,571.403,564.45,499.383,499.34,499.504,499.58,499.761,499.614,499.364,499.89,499.732,499.6
361.085,505.402,498.989,493.736,489.474,482.65,475.915,412.616,412.647,412.708,413.706,412.995,412.831,412.627,412.758,412.364,412.929,412.699,412.878,412.686,412.446,412.721,412.893,413.721,412.714
661.929,795.044,704.166,701.597,691.993,697.027,697.725,725.393,659.508,636.734,664.237,624.684,620.952,615.694,608.991,604.659,599.299,593.636,586.976,582.475,576.333,570.413,645.353,499.453,499.727
522.422,577.313,570.895,563.697,561.104,556.526,552.104,544.841,539.326,533.832,525.727,519.265,517.983,510.924,506.682,503.376,495.923,491.518,423.01,422.725,422.993,423.18,422.94,422.898,536.529
401.527,545.855,537.324,531.574,528.58,522.007,515.63,511.397,504.939,500.42,494.484,489.947,422.778,423.609,422.912,424.906,425.87,426.975,426.351,423.444,422.982,422.956,423.397,423.017,423.314
522.238,622.349,606.634,543.301,535.328,530.844,525.659,518.088,516.229,510.498,503.695,496.345,491.191,484.969,421.716,422.498,423.84,421.795,421.752,422.018,425.155,421.698,423.036,425.63,424.919
533.734,665.994,650.634,617.637,589.154,582.806,552.825,546.563,544.264,541.689,530.104,525.865,519.666,512.224,507.808,503.681,495.187,491.198,484.852,424.214,421.939,421.648,421.462,421.757,421.51
390.166,525.487,509.842,504.98,499.442,494.445,488.344,482.369,424.583,419.225,418.58,418.398,418.411,420.874,418.686,418.507,418.474,418.463,418.826,418.559,418.693,418.603,418.489,418.604,418.454
363.339,504.907,502.104,494.684,490.041,484.526,478.738,472.273,408.841,408.831,410.526,408.842,409.84,409.148,408.764,409.633,408.98,408.951,409.632,408.814,409.35,409.418,409.163,409.021,411.373
529.033,651.67,629.417,626.794,627.383,631.402,541.098,537.003,532.052,525.597,519.598,516.438,509.776,505.224,499.564,494.06,487.928,482.257,418.967,419.516,421.721,418.965,419.285,418.983,418.926
596.29,716.871,701.365,660.936,670.49,635.676,563.358,557.796,553.257,559.023,542.081,536.358,528.901,522.868,523.083,517.94,508.31,506.803,496.836,489.597,429.897,430.206,429.665,429.96,430.003
439.512,584.713,656.545,587.811,561.233,536.712,528.176,527.449,517.531,514.983,510.148,502.513,497.139,490.078,484.95,422.305,421.716,421.582,421.683,421.735,421.957,421.754,425.171,424.4,423.668
416.846,545.185,539.083,534.02,532.607,526.967,520.162,516.536,509.502,507.029,502.066,493.097,488.075,418.572,418.497,418.8,418.733,418.74,418.509,418.549,418.537,418.463,418.688,418.762,418.455
482.596,630.838,622.546,593.353,563.125,555.473,555.79,550.673,543.419,536.198,530.359,525.413,522.284,514.85,508.016,503.521,499.176,491.942,486.707,421.96,422.01,423.528,422.619,421.672,422.964
507.079,649.113,643.883,562.477,555.553,551.007,543.945,537.757,529.117,527.052,523.454,516.44,508.89,506.52,496.101,490.15,429.771,429.78,429.92,429.809,429.817,429.71,429.865,429.822,429.999
498.488,605.652,605.352,616.593,584.672,576.889,563.337,569.044,562.644,557.793,541.03,534.832,530.216,525.394,520.701,514.659,513.931,507.32,504.38,495.542,426.575,425.665,424.164,422.9,422.834
563.831,667.125,696.999,641.42,634.789,630.778,626.639,620.6,615.811,612.018,604.046,598.609,593.74,588.052,584.58,577.655,570.892,564.646,499.53,499.758,499.374,499.561,499.763,500.237,500.06
650.84,785.308,763.495,758.192,751.806,722.827,696.873,686.98,625.568,619.346,615.369,608.848,604.347,597.952,592.241,588.185,581.97,576.471,570.341,564.563,499.915,499.574,499.758,500.055,499.767
375.101,519.175,513.391,507.532,504.024,489.286,486.481,418.627,418.736,418.863,418.573,418.733,418.712,418.813,418.705,418.571,418.673,418.878,418.736,436.301,509.129,418.532,418.52,418.827,418.962
495.787,585.74,580.3,569.528,566.156,560.747,556.064,520.765,511.561,510.111,498.844,492.087,487.902,483.412,423.997,424.399,424.896,424.443,424.738,424.181,425.184,421.79,420.705,419.988,425.035
482.679,568.873,565.745,561.967,556.94,548.75,531.274,525.505,524.286,515.686,512.809,505.533,501.986,488.416,485.855,418.446,418.809,418.76,419.069,418.684,418.904,418.947,419.045,418.696,418.677
475.442,588.908,553.851,546.506,544.301,542.873,531.463,525.676,521.956,517.007,511.665,507.569,505.794,492.623,490.532,422.908,422.63,422.405,422.451,422.58,423.169,422.772,423.067,423.013,423.012
455.879,597.274,565.853,562.145,559.565,551.478,546.535,543.083,539.839,540.16,524.996,518.962,511.072,508.493,504.042,497.502,490.544,487.139,421.438,421.627,421.434,442.237,422.191,422.872,421.385
541.917,669.825,647.571,632.971,628.191,626.434,628.677,546.058,540.535,537.063,530.477,526.077,524.718,514.334,509.842,503.137,498.849,494.817,488.329,481.812,477.312,414.18,412.94,412.702,412.7
380.012,525.834,518.91,514.346,508.809,500.712,495.598,489.032,427.716,427.691,427.998,428.322,427.625,427.72,428.075,428.363,428.033,428.256,428.057,427.651,428.013,428.348,427.794,427.595,427.657
374.733,502.944,495.98,491.198,485.389,483.576,473.748,468.985,404.72,404.582,405.424,404.53,405.998,404.514,404.403,404.392,404.523,404.545,404.655,404.841,404.383,404.46,405.528,406.441,404.223
440.068,560.114,553.619,551.226,545.775,535.789,530.986,523.5,523.124,516.763,512.515,505.503,497.843,497.159,490.335,422.804,423.329,422.728,422.682,423.259,422.927,423.038,422.864,422.874,422.573
572.251,744.678,699.426,752.366,606.777,581.82,579.656,570.551,564.576,564.008,553.215,549.29,541.968,534.842,533.717,525.375,518.275,514.577,510.826,500.774,495.717,491.273,427.052,427.404,422.574
420.768,562.628,557.673,551.54,546.301,543.016,535.029,531.621,524.831,517.598,511.841,506.848,503.049,497.421,491.01,427.832,428.071,427.949,428.034,427.815,427.641,428.152,427.758,427.618,427.574
403.334,541.093,537.564,530.728,522.693,518.108,515.093,509.414,502.848,497.427,493.298,427.182,426.874,427.052,426.861,427.464,427.091,427.428,427.098,427.453,427.594,427.322,427.278,427.264,427.767
449.371,592.73,586.89,582.108,578.684,585.784,576.172,574.083,566.526,559.889,531.203,527.27,520.809,514.59,508.349,504.186,497.825,493.921,489.068,482.165,477.709,412.999,413.003,414.282,412.81
395.478,528.844,515.736,509.35,508.751,503.384,498.14,488.99,485.447,418.867,418.628,418.449,418.469,418.616,420.873,418.81,419.085,418.397,418.876,418.827,418.719,418.785,418.925,533.021,532.573
484.087,574.892,552.245,544.838,542.352,531.147,528.872,518.846,515.506,512.158,505.991,498.898,497.009,491.059,421.853,421.705,421.706,423.114,426.5,428.744,426.262,425.182,424.979,429.481,425.505
444.977,564.888,561.198,553.498,551.231,543.801,536.53,536.756,526.933,524.212,518.764,511.756,505.95,500.335,495.469,491.371,422.805,422.698,422.534,422.55,422.517,422.974,422.647,422.901,422.912
377.985,525.009,515.193,513.296,507.009,499.492,498.772,488.794,487.471,418.296,418.506,418.677,418.635,418.712,418.97,419.163,418.846,418.785,418.842,419.083,419.012,419.842,419.008,419.043,419.134
385.417,526.951,521.309,514.381,508.16,520.053,497.459,491.519,426.974,426.606,427.272,512.199,426.929,426.579,426.735,427.599,427.467,426.923,427.155,427.656,427.352,427.968,427.342,427.676,426.086
370.004,511.845,505.11,500.356,495.353,489.937,486.065,479.022,472.54,409.234,409.091,409.215,408.992,408.581,408.554,408.679,409.042,408.899,408.933,408.925,409.196,409.089,408.801,408.901,409.087
400.481,541.31,540.834,529.864,525.497,512.416,506.276,501.138,499.862,490.162,488.451,418.468,418.683,418.83,418.703,418.753,418.84,418.464,418.525,418.83,418.725,418.729,418.524,418.599,418.853
508.717,590.219,570.691,563.617,560.927,555.034,548.39,544.445,537.394,533.734,529.428,519.109,513.755,509.559,504.01,495.376,491.625,485.943,421.495,421.548,423.394,422.173,421.834,421.806,421.967
501.755,639.35,630.484,621.776,617.513,612.679,596.945,590.66,562.844,558.43,570.222,548.05,539.77,533.037,529.596,523.312,520.512,512.938,508.301,501.448,497.895,491.548,487.656,422.02,422.151
484.406,623.805,553.087,537.087,530.686,526.174,519.783,515.308,510.517,507.301,502.771,493.461,489.173,482.351,419.172,417.954,417.993,417.958,417.853,418.108,418.234,418.127,417.969,417.547,417.798
544.948,687.222,664.623,641.198,636.922,577.7,571.674,555.776,552.492,545.762,541.292,534.33,528.02,524.382,518.349,512.58,511.44,502.434,498.642,491.751,487.228,422.002,423.761,422.139,422.132
408.685,539.221,538.48,528.948,525.154,517.556,521.027,511.735,506.744,500.959,497.42,490.029,479.78,474.692,411.946,411.485,410.816,410.989,410.976,410.543,411.345,410.803,410.863,411.17,411.042
609.628,740.542,693.534,695.673,637.136,630.669,625.552,619.656,631.879,609.165,603.406,596.543,593.065,586.894,664.71,576.784,570.856,564.753,500.008,499.881,499.65,500.879,499.732,499.565,499.669
389.4,521.405,517.458,511.523,504.902,505.561,494.489,493.309,486.635,479.769,414.072,413.91,413.776,413.937,414.166,413.962,414.185,413.946,414.089,414.097,413.902,413.978,414.13,414.081,413.917
433.42,552.74,549.307,543.189,538.918,531.433,527.38,521.514,516.437,510.262,506.04,499.903,494.996,430.867,431.235,431.134,431.265,431.081,431.31,431.178,431.057,430.98,430.942,431.053,430.877
383.429,523.284,511.101,504.578,501.028,496.25,490.149,484.466,476.525,413.536,413.594,413.5,413.54,413.774,413.885,413.539,413.534,413.596,413.624,413.593,413.605,413.61,413.881,413.774,413.697
428.202,570.591,564.57,499.774,499.881,499.785,501.329,499.691,499.747,500.295,499.752,499.847,517.362,499.903,499.253,499.055,499.562,499.757,499.682,499.903,499.652,499.837,499.916,499.746,499.742
443.963,561.592,555.074,551.057,543.748,539.58,528.644,528.82,523.052,518.025,513.238,506.364,499.308,492.135,485.21,424.418,423.743,423.941,423.889,423.954,423.753,423.756,423.902,423.814,424.002
427.46,568.631,559.333,549.302,551.087,546.517,532.949,525.183,520.703,516.023,510.913,506.257,499.109,494.488,488.998,423.231,423.197,422.95,423.133,422.996,423.116,423.052,423.834,427.259,428.263
431.045,541.303,537.23,531.977,525.362,520.676,516.705,510.426,506.398,500.327,494.035,488.986,483.167,419.663,419.549,419.425,419.06,419.477,419.568,419.789,419.482,419.68,419.9,419.5,420.192
486.176,632.262,625.804,621.208,614.484,610.224,603.798,598.986,593.921,587.951,582.667,576.909,589.153,564.41,499.704,498.85,499.37,499.574,499.626,499.661,507.398,513.415,582.99,500.687,499.812
373.381,518.131,509.461,505.206,498.454,491.907,489.024,482.696,417.086,418.038,418.055,418.122,418.012,417.706,417.55,418.208,417.83,418.094,417.792,418.1,417.659,419.235,417.684,417.377,418.169
360.589,495.619,491.272,423.54,423.49,427.193,424.662,425.333,422.819,427.68,426.315,423.803,426.982,427.722,423.51,426.064,424.265,423.168,422.987,424.962,427.994,426.896,424.153,423.099,422.98
489.42,614.796,631.523,546.558,541.119,536.399,529.874,523.674,518.015,514.31,509.054,504.272,498.082,491.459,487.736,422.108,421.862,421.747,422.045,422.113,423.19,422.021,422.02,421.746,422.068
402.571,546.399,536.673,531.405,526.438,523.307,518.79,512.625,506.864,503.444,502.099,492.836,486.438,418.949,418.895,418.471,418.402,418.471,418.605,436.107,418.645,418.623,418.248,418.588,418.56
359.571,496.898,488.234,422.839,426.899,429.291,428.244,425.954,423.316,423.166,427.894,427.191,426.734,424.312,421.672,427.312,425.026,429.082,430.059,430.177,429.425,422.09,422.703,428.417,426.934
504.459,646.365,643.038,583.693,581.469,569.059,567.437,559.253,555.006,523.843,518.506,512.642,504.826,503.019,495.433,497.243,488.834,486.259,475.18,412.525,419.153,414.074,413.032,410.853,411.232
421.565,564.911,560.98,557.191,549.891,536.221,528.8,521.792,516.527,507.767,503.93,499.751,497.469,485.634,423.877,423.812,423.738,423.836,423.86,424.022,423.763,423.813,424.236,423.808,423.796
534.265,664.621,643.677,573.31,566.211,573.497,543.045,541.585,529.219,524.774,521.177,517.843,516.99,502.667,497.345,495.63,488.057,421.906,425.084,422.519,422.23,422.981,430.797,445.931,427.942
517.772,655.432,631.309,621.372,621.676,548.043,546.672,538.824,617.276,528.752,522.74,515.294,511.829,505.782,500.457,496.432,489.581,486.723,418.796,418.194,418.501,418.734,418.443,418.59,418.661
503.799,655.631,642.796,565.54,559.079,553.756,546.6,543.097,532.947,531.159,527.19,515.136,512.31,508.743,505.007,497.455,490.169,489.733,418.888,418.669,418.581,418.895,418.845,418.786,419.094
547.279,663.225,611.681,603.595,598.259,592.499,584.983,555.445,553.987,545.49,544.955,539.355,528.216,523.013,519.996,511.992,508.28,504.414,496.027,490.294,429.556,429.84,429.868,429.996,429.803
355.238,493.4,488.803,422.581,422.868,422.911,422.52,422.77,422.653,422.653,422.728,422.581,423.001,422.863,422.656,422.724,422.498,422.617,422.863,423.004,422.843,422.935,422.878,422.964,440.893
560.761,686.2,681.902,677.26,647.199,575.024,585.65,559.594,558.029,550.839,546.105,542.534,538.914,533.815,529.1,523.115,517.164,511.548,505.036,498.913,494.064,430.545,430.546,430.865,430.882
510.318,561.763,553.188,548.306,542.55,542.39,533.745,530.705,524.373,519.022,513.903,508.569,504.444,495.281,493.33,487.03,418.775,418.865,418.866,418.768,418.468,418.574,418.271,418.336,418.616
355.066,493.044,490.117,422.77,422.571,422.675,422.731,422.642,422.921,422.923,422.757,423.453,422.693,422.837,423.097,422.807,422.831,423.093,422.937,422.872,422.853,422.906,422.881,422.827,422.935
496.343,631.447,591.425,577.739,549.365,541.48,537.282,533.211,527.066,521.795,517.359,510.926,505.364,501.329,495.274,490.358,484.895,419.605,418.665,418.25,418.548,420.507,418.443,418.468,418.482
354.511,514.16,485.096,423.276,423.47,423.746,423.54,423.302,423.744,423.706,423.809,423.814,423.755,423.519,423.844,423.871,508.825,423.062,424.146,424.132,424.312,423.849,423.94,423.882,423.673
391.914,538.78,531.15,535.808,533.563,518.693,512.961,508.824,504.474,497.305,489.345,486.847,418.796,418.838,418.916,418.776,418.912,418.964,418.981,419.085,418.886,419.069,419.074,418.956,419.534
391.517,537.847,532.219,521.449,519.005,512.338,510.287,503.08,498.526,491.426,488.712,419.071,418.581,418.706,418.768,418.602,418.598,418.739,418.563,418.488,418.642,419.56,418.923,418.892,419.308
443.762,590.835,586.992,597.861,591.775,569.62,539.529,553.86,529.015,523.717,517.774,512.362,508.772,502.965,496.79,492.055,486.334,480.416,475.874,411.306,411.355,411.221,411.223,411.15,410.771
404.684,542.065,535.52,528.228,523.899,517.709,520.269,525.265,505.153,495.982,489.074,429.746,429.887,429.801,429.901,430.219,430.012,429.977,429.739,429.769,429.61,429.749,429.922,430.181,430.209
427.808,570.414,564.497,499.851,499.725,505.758,499.853,499.882,501.749,499.793,499.907,499.93,499.807,499.662,499.802,499.795,499.777,499.802,501.887,499.817,499.888,499.949,499.878,499.887,499.781
370.751,513.793,508.636,502.826,499.13,491.115,485.413,422.232,422.863,423.139,421.99,422.133,421.726,422.359,422.015,422.157,421.825,422.137,421.823,421.978,422.124,422.128,422.04,422.147,422.086
572.808,690.846,684.048,605.936,598.142,592.529,587.163,581.673,546.157,543.274,536.545,532.751,527.536,521.762,517.706,513.502,505.052,496.187,489.848,429.69,430.087,430.196,430.132,430.003,429.854
508.817,591.566,563.717,558.364,551.328,546.556,540.716,533.337,545.523,525.889,520.089,513.004,507.728,502.329,500.028,494.454,489.289,424.178,422.056,421.48,421.578,422.083,423.16,421.826,421.816
579.364,573.347,569.577,562.606,557.04,553.043,546.72,543.851,535.838,529.542,525.483,519.566,514.556,507.992,504.016,498.789,491.342,486.899,422.356,421.961,422.003,422.233,422.359,422.513,422.054
363.63,507.189,503.614,501.164,494.587,487.175,480.302,472.468,409.165,410.607,410.786,409.58,409.005,408.791,408.935,410.649,410.914,412.155,410.57,410.086,409.821,408.937,410.607,409.303,409.782
555.813,659.416,654.603,596.798,592.283,586.998,582.776,577.053,569.493,562.605,533.147,529.432,523.419,518.197,514.032,509.623,501.328,497.882,491.473,487.048,421.98,424.647,422.003,421.885,421.764
395.694,539.253,533.912,529.977,521.519,518.742,511.201,505.55,499.902,498.092,490.256,502.849,478.363,471.918,408.564,408.839,408.768,408.709,409.285,408.989,409.089,408.983,408.732,408.953,409.14
554.083,663.516,653.462,649.003,614.726,587.049,583.144,573.107,553.276,548.654,536.78,532.216,531.185,527.701,524.257,521.148,511.778,507.522,499.757,493.022,428.829,425.131,421.642,429.642,430.264
408.471,555.426,546.257,539.536,530.825,527.992,515.145,510.45,509.718,500.161,494.376,492.729,425.609,423.296,422.587,423.027,427.452,428.802,423.457,424.575,423.306,427.479,425.254,423,425.947
488.948,555.972,551.451,544.448,541.038,533.138,527.958,522.246,518.044,512.047,509.616,503.911,495.779,491.129,427.98,427.951,428.219,428.208,427.739,427.937,427.682,427.735,427.775,427.838,427.792
447.157,569.887,561.209,557.334,552.709,546.067,541.514,536.141,530.6,524.653,519.804,515.295,525.136,504.225,498.435,492.187,486.867,421.789,423.328,421.998,421.862,421.842,421.924,422.116,422.302
401.358,541.87,535.455,531.791,524.779,518.746,596.568,509.438,502.083,498.693,492.318,427.358,427.204,427.137,426.572,426.634,428.03,426.775,426.986,426.675,426.996,427.514,427.373,426.251,427.064
438.759,582.496,556.758,553.087,541.842,538.476,533.818,527.04,523.502,519.612,510.768,506.575,500.984,496.439,488.731,422.941,422.765,423.075,422.911,424.766,426.127,423.803,422.969,425.013,426.135
465.959,555.243,548.368,542.375,538.614,531.535,527.085,521.374,517.011,510.342,505.617,497.963,495.91,487.637,482.427,417.95,418.245,418.166,419.12,418.219,418.558,419.161,418.467,418.165,418.817
504.585,671.575,609.635,590.714,585.442,581.905,575.72,569.579,569.902,532.079,528.263,525.295,519.373,513.648,523.386,499.535,494.099,486.695,483.16,418.187,418.594,420.412,417.916,418.582,418.525
504.466,583.536,582.322,572.554,566.493,561.808,554.864,552.149,554.751,528.722,522.052,516.281,507.812,505.93,498.594,494.888,490.477,484.628,476.594,413.223,412.769,412.828,412.888,412.895,523.197
459.331,596.831,591.103,581.463,579.631,571.51,565.932,535.689,532.594,524.064,518.2,514.119,510.201,503.625,498.26,492.064,427.359,427.332,428.038,427.824,427.743,427.958,426.846,427.701,426.802
633.814,727.656,723.667,684.739,656.985,650.761,647.467,614.177,609.452,602.763,597.499,592.087,587.459,582.241,576.201,570.396,564.406,500.016,500.007,499.824,500.03,499.659,499.852,499.821,500.001
426.357,567.453,562.552,558.102,556.17,563.149,554.754,517.713,513.861,528.337,504.36,497.498,493.786,487.408,422.27,422.505,421.516,423.207,423.11,424.635,422.973,421.811,421.773,421.789,423.876
506.694,619.899,581.341,575.035,568.307,621.764,534.786,528.851,521.852,516.396,511.521,507.338,503.658,493.392,490.009,422.788,422.868,422.759,423.459,422.935,423.041,423.029,423.02,422.876,423.118
440.114,578.278,551.415,544.337,537.764,532.47,528.345,520.566,514.183,511.765,506.54,497.859,498.114,489.226,422.996,422.853,423.06,423.226,423.016,422.719,422.762,422.937,422.508,422.889,422.706
402.617,523.819,519.665,513.995,508.392,503.132,496.697,490.181,485.474,480.982,414.953,414.621,414.837,414.617,414.698,414.606,415.097,414.713,414.86,414.906,414.975,415.042,415.129,414.735,414.814
479.354,613.524,604.224,598.53,568.752,550.27,550.707,543.842,540.647,530.3,525.037,527.483,512.588,530.77,506.775,496.098,491.555,430.082,429.629,429.892,429.539,429.871,429.665,429.852,429.873
452.303,590.41,603.165,600.692,593.469,586.547,551.5,546.259,538.704,535.723,534.681,529.802,519.518,515.186,515.126,507.002,498.614,495.224,430.914,427.111,425.036,427.249,423.067,427.763,423.657
588.843,740.549,717.011,629.859,627.851,619.139,614.86,609.318,603.501,598.298,593.144,588.522,581.919,576.152,570.387,564.283,499.531,499.903,499.623,499.633,499.941,499.781,499.83,499.398,499.705
451.584,594.01,565.372,561.924,556.811,553.288,547.577,539.878,536.637,533.925,524.542,516.369,514.66,512.418,505.167,501.401,496.214,487.876,418.81,418.327,418.784,418.815,418.537,418.754,418.596
432.48,572.86,567.412,565.919,577.521,567.509,534.506,528.641,544.852,515.978,509.429,503.304,497.411,491.519,487.64,422.307,424.235,425.328,427.319,422.205,426.188,426.245,429.319,426.454,426.79
488.376,630.422,567.09,568.83,562.371,550.869,630.74,540.318,539.746,531.719,523.602,518.722,512.591,513.223,507.569,496.748,492.081,429.809,429.666,429.722,429.646,429.904,429.697,431.386,429.802
457.329,593.824,583.66,570.003,580.692,575.157,560.815,551.807,545.21,543.521,544.171,528.227,521.198,521.684,509.91,504.521,501.583,495.849,492.464,427.91,426.704,421.795,421.888,423.994,423.032
355.037,493.403,489.403,422.751,422.815,422.711,422.889,422.826,422.78,422.805,422.67,422.766,422.822,424.929,422.96,422.435,422.796,422.834,422.899,422.471,422.489,422.703,422.586,422.557,535.984
473.408,593.75,586.26,580.041,576.221,571.855,564.95,533.408,526.928,521.784,514.743,527.67,508.364,499.207,495.254,489.709,482.656,479.049,472.722,408.749,408.641,408.521,408.688,408.636,408.499
354.489,496.673,485.3,423.825,423.545,423.714,423.77,423.603,423.727,424.178,423.946,423.88,424.393,424,423.783,423.802,423.653,423.533,424.169,423.891,423.987,423.736,424.755,424.171,426.052
351.983,491.472,484.765,421.373,421.837,421.877,421.751,421.878,421.317,421.61,422.721,424.118,421.6,421.479,421.867,421.962,421.741,422.039,421.938,421.947,421.882,421.365,421.776,422.361,421.787
388.143,536.947,527.97,519.551,514.961,510.676,505.368,499.012,493.194,488.689,482.495,420.785,418.66,418.774,418.881,418.623,418.961,423.192,418.33,418.194,418.053,418.196,418.698,418.25,419.233
436.729,553.705,550.392,539,539.202,528.923,528.219,517.458,524.283,514.14,508.214,502.246,496.869,484.507,425.375,424.846,425.244,425.036,425.579,425.701,424.72,442.762,424.793,532.976,424.684
450.623,591.737,561.709,555.659,552.65,548.283,543.828,535.373,527.773,523.907,517.421,512.258,507.93,503.04,497.074,490.848,486.892,421.856,421.852,423.649,422.539,506.722,421.652,421.874,422.069
479.282,610.78,600.054,581.248,572.643,564.91,560.701,531.078,523.308,519.345,512.295,507.774,503.929,496.676,491.822,485.361,421.823,421.57,421.55,423.255,421.595,421.619,421.822,421.684,422.683
482.372,625.715,619.946,615.462,609.061,604.47,598.415,592.406,588.487,582.023,576.309,570.683,564.539,499.831,502.354,499.528,499.518,499.802,499.711,499.665,499.335,499.303,499.5,499.386,499.787
616.022,718.654,698.804,692.939,624.864,620.004,614.244,608.948,602.508,597.603,593.409,586.546,581.86,576.228,570.444,581.801,500.074,499.137,499.056,499.744,499.477,499.57,499.507,499.397,499.583
372.822,516.603,512.986,506.845,501.569,493.765,493.757,486.242,418.837,418.71,418.236,419.817,418.754,418.783,418.967,418.464,418.714,418.833,419.651,418.492,418.277,418.729,418.617,418.69,419.936
445.563,587.685,573.563,569.95,564.628,534.591,530.342,524.72,519.346,515.174,507.17,502.7,497.247,490.467,485.188,422.042,421.659,421.957,421.903,421.841,422.386,421.974,422.014,423.65,421.597
491.353,556.242,548.825,543.092,536.022,531.506,527.757,522.851,516.779,510.347,504.693,499.587,495.708,488.794,485.491,477.995,475.51,409.478,409.892,409.329,409.198,409.563,409.451,409.367,409.797
540.393,698.535,665.17,645.688,590.154,565.956,556.46,552.081,547.413,541.448,534.433,530.403,525.542,519.245,514.97,508.033,502.827,513.447,491.952,484.48,422.01,425.266,422.78,421.758,421.829
591.428,662.101,654.625,644.663,648.526,639.295,633.46,629.401,626.019,617.132,608.903,608.142,598.447,592.053,593.504,665.43,577.007,515.714,510.023,514.468,507.295,511.635,517.129,516.22,513.198
399.577,541.168,536.739,529.392,524.676,517.902,513.789,508.864,500.588,495.434,488.579,427.734,427.901,427.948,428.415,427.882,427.835,427.714,427.833,428.428,428.073,428.07,427.851,427.917,427.664
466.111,610.555,603.512,597.742,593.145,589.027,582.541,577.461,571.236,565.133,499.327,499.425,499.447,499.801,499.849,499.796,499.888,499.681,503.657,499.829,499.397,499.702,499.524,499.663,499.663
501.738,644.292,628.162,562.313,558.459,552.622,547.136,540.977,532.849,529.598,525.3,535.997,515.375,509.44,504.644,496.03,491.258,427.954,428.221,428.824,427.902,428.126,428.304,427.956,427.76
404.129,542.523,538.297,532.37,525.98,521.104,513.899,509.927,503.813,502.425,497.473,487.786,481.788,418.777,418.744,418.64,419.843,418.91,418.838,418.727,420.862,418.845,418.872,418.965,418.916
353.94,495.11,491.69,423.344,426.029,426.426,423.726,423.009,423.011,423.125,423.067,423.511,423.332,423.019,422.968,423.809,423.181,423.187,422.633,424.045,426.219,426.126,424.119,423.105,422.917
466.706,584.08,567.313,560.71,558.649,551.384,547.027,543.434,537.636,527.255,521.875,521.846,512.231,511.103,500.564,494.698,492.851,486.853,418.841,418.596,418.519,418.503,418.634,418.709,418.735
380.064,524.013,515.233,511.661,507.576,501.493,491.129,493.674,481.799,478.85,414.632,414.865,415.116,415.218,414.993,415.224,415.459,415.178,415.367,432.866,415.19,414.966,414.884,414.706,415.21
433.277,572.588,568.313,538.135,532.575,528.009,524.324,517.287,511.281,506.918,499.171,496.864,492.479,485.694,478.513,473.884,409.531,409.69,409.537,409.718,409.746,409.638,409.686,409.929,409.941
437.987,495.125,490.429,430.799,422.705,423.703,427.608,422.125,423.365,429.368,424.653,427.18,425.464,424.741,428.154,425.311,423.976,421.866,424.982,422.557,429.908,423.159,423.809,422.65,421.616
358.29,493.408,488.856,422.762,422.805,422.756,422.7,422.552,423.015,422.873,422.612,422.889,422.882,422.926,423.134,422.892,422.597,422.869,422.893,422.593,422.693,422.816,422.836,422.745,422.592
501.986,560.977,556.217,552.795,547.143,541.755,537.55,530.995,524.155,517.847,512.976,509.751,503.045,497.09,491.632,489.398,421.89,421.899,421.938,421.917,421.879,421.875,422.087,422.184,421.805
521.7,658.726,675.996,566.734,562.059,558.106,553.619,549.163,540.233,532.313,528.302,529.393,524.414,509.432,511.256,502.425,497.57,491.76,425.795,430.328,423.08,430.338,425.935,429.015,427.636
420.878,567.077,560.763,559.935,555.615,546.065,539.293,532.119,528.84,525.795,522.897,513.521,511.599,503.048,500.378,490.222,489.666,418.689,418.708,418.461,418.741,418.64,418.598,418.788,418.57
