0_hint,1_hint,2_hint,3_hint,4_hint,5_hint,6_hint,7_hint,8_hint,9_hint,10_hint,11_hint,12_hint,13_hint,14_hint,15_hint,16_hint,17_hint,18_hint,19_hint,20_hint,21_hint,22_hint,23_hint,24_hint
635.793,764.668,696.86,691.566,686.452,679.542,669.897,665.857,661.526,654.856,667.059,644.33,637.683,639.539,625.771,619.598,614.661,609.149,603.042,599.119,591.689,586.884,524.562,524.558,524.676
381.835,511.004,506.269,499.973,494.485,489.424,483.946,480.143,417.102,417.249,417.013,417.433,417.139,417.307,416.422,417.21,417.133,416.957,417.606,417.243,417.137,417.414,416.603,416.44,417.157
421.983,583.935,563.578,560.086,554.51,548.075,542.723,538.723,535.991,527.257,521.197,517.069,510.372,506.413,498.7,430.379,430.614,430.696,430.639,430.575,430.086,430.403,431.512,430.36,430.349
483.599,606.085,614.221,607.65,603.924,597.779,592.547,562.718,556.13,550.864,545.744,540.827,535.466,528.923,523.663,517.793,512.81,507.293,502.634,497.001,489.26,426.952,426.83,427.077,426.868
616.597,772.064,741.165,681.721,654.33,719.7,675.578,642.236,634.112,630.041,623.034,620.086,610.265,608.732,606.317,596.034,593.321,588.595,578.414,512.862,516.849,518.17,520.35,511.482,514.516
533.292,651.548,574.626,571.21,565.891,560.755,556.424,549.916,544.682,539.756,533.636,528.352,522.984,517.422,512.511,507.021,499.63,434.44,434.529,434.506,434.408,434.245,434.336,434.38,434.221
550.989,692.675,652.41,662.932,635.201,630.148,717.986,633.454,621.014,606.046,586.518,583.646,572.421,570.122,561.158,558.409,526.885,520.153,512.864,510.709,504.48,499.047,494.578,488.997,481.313
513.343,654.441,647.234,652.494,651.185,642.11,630.767,626.055,621.89,613.779,610.224,603.886,598.277,593.86,587.236,525.69,524.892,525.098,524.555,542.056,524.703,524.465,524.328,524.723,525.259
362.286,523.491,519.066,513.561,511.316,506.157,498.85,436.384,436.466,436.501,436.162,436.861,436.268,436.691,436.26,436.453,436.246,436.025,436.482,436.376,433.902,433.38,436.632,436.137,435.943
653.206,792.532,693.64,692.75,682.619,672.838,672.59,668.767,664.143,659.553,652.039,647.916,642.004,636.657,631.378,626.645,621.568,615.212,609.321,603.638,598.776,591.891,586.938,525.635,525.094
497.083,577.402,572.496,566.223,561.532,555.745,550.608,545.12,540.524,533.89,528.707,523.178,518.352,512.879,508.605,501.511,497.159,489.834,427.023,427.161,426.899,426.895,426.728,426.85,534.128
393.174,547.951,546.899,541.834,534.864,534.431,523.868,519.186,513.845,507.26,503.122,501.994,434.602,453.345,434.307,431.106,435.02,436.208,432.534,433.552,434.676,434.491,431.855,432.025,432.902
524.776,629.15,619.233,552.954,547.396,542.604,536.881,531.125,526.23,519.654,515.174,509.652,504.025,496.948,434.988,435.533,435.047,436.78,435.76,435.292,436.171,435.078,435.188,435.13,435.064
540.597,675.778,662.45,628.572,598.723,591.073,564.557,558.216,552.828,547.615,542.877,536.688,531.1,525.629,520.016,515.868,510.335,504.518,497.275,436.176,487.614,434.84,435.17,434.92,435.205
397.732,532.259,520.09,515.228,509.583,505.417,499.807,493.009,430.356,431.995,432.567,432.271,431.668,431.968,432.229,431.937,432.738,431.982,432.845,432.224,432.17,432.627,432.181,433.277,431.973
363.891,525.213,520.367,517.89,512.388,507.39,501.811,494.928,433.729,433.89,433.972,434.002,433.911,413.28,412.678,412.488,430.921,433.874,433.523,427.456,412.593,412.402,424.457,433.695,433.781
530.258,659.47,634.26,628.859,635.264,633.176,565.467,559.245,554.861,549.521,543.248,538.164,532.933,527.179,522.116,517.905,510.88,503.905,442.257,441.94,441.883,442.018,442.02,442.127,441.92
594.934,717.955,708.792,663.448,677.088,651.375,565.813,561.097,557.46,553.723,549.352,542.834,537.071,532.545,523.288,519.186,517.08,511.74,505.64,496.129,435.039,431.811,434.93,436.358,435.092
439.6,590.074,583.78,583.452,574.059,556.689,542.714,534.195,530.728,525.71,520.272,515.327,510.774,504.869,497.366,434.958,434.844,435.008,434.956,435.259,434.722,434.66,436.391,435.321,434.994
445.834,541.196,537.204,535.107,529.904,524.75,518.648,514.352,507.776,503.218,497.282,492.802,503.863,422.336,421.915,421.741,421.798,422.313,422.117,422.202,422.625,422.687,422.626,421.898,422.082
483.841,631.878,627.4,602.175,574.547,569.619,564.821,561.733,553.872,547.779,542.896,537.514,531.817,526.455,521.317,516.125,510.342,505.89,497.486,435.026,434.889,434.638,434.98,435.012,434.945
506.051,651.398,655.447,562.944,556.776,551.634,547.309,542.946,537.035,530.819,524.681,519.036,514.509,511.877,506.811,497.212,435.633,437.141,437.21,434.791,437.024,432.778,509.41,436.038,436.621
494.237,604.268,601.559,604.504,598.45,598.742,579.046,572.706,567.142,565.691,547.658,542.021,535.657,530.137,525.208,519.713,513.233,508.265,502.437,494.673,431.601,432,431.783,435.669,431.845
543.529,669.435,674.231,663.816,657.648,651.613,645.997,642.076,655.174,631.603,625.579,618.942,615.106,609.834,604.556,598.401,593.742,587.105,524.987,524.993,525.034,524.993,524.897,525.765,524.768
650.768,788.147,763.312,758.221,751.99,721.704,702.26,695.499,647.607,641.221,636.226,630.211,625.661,619.381,614.853,609.45,603.978,598.216,593.097,587.004,524.778,525.342,524.881,524.907,525.634
379.065,508.197,504.266,498.485,496.857,490.61,483.208,421.904,421.516,421.52,421.984,422.291,422.428,421.783,422.005,421.875,422.057,421.971,422.7,421.873,421.858,422.785,422.768,422.065,422.184
491.915,575.956,581.529,574.411,567.791,565.965,558.474,546.862,517.962,513.566,501.862,503.455,492.61,488.279,425.591,424.939,424.058,422.629,428.738,427.129,424.183,429.901,428.445,425.375,423.975
491.41,590.49,563.115,562.33,555.346,550.598,531.408,524.098,519.019,514.837,508.055,503.101,498.514,492.168,485.178,422.215,421.897,422.258,421.908,421.742,421.988,422.367,421.71,421.7,421.684
436.189,561.516,555.677,550.469,544.667,540.691,534.463,528.492,524.299,517.4,513.317,508.03,502.755,495.754,489.292,426.971,426.937,426.718,426.368,426.537,426.779,426.759,426.731,426.835,426.66
454.675,607.203,581.32,579.449,570.539,564.677,559.726,556.933,551.346,542.895,546.23,542.275,527.991,603.589,514.758,510.216,505.747,497.236,435.034,435.172,435.296,435.204,435.074,435.885,435.212
544.178,669.204,646.958,641.388,643.142,634.93,650.763,570.534,565.355,560.579,555.014,549.336,543.846,538.133,532.47,527.979,520.702,512.921,510.804,506.331,498.441,436.19,435.925,436.056,453.526
383.333,529.174,523.419,520.845,515.012,509.901,504.303,495.423,430.686,430.382,430.525,430.688,430.492,430.292,430.447,430.352,430.317,430.424,430.683,430.409,430.482,430.585,430.597,430.348,430.287
377.532,512.081,507.914,502.537,497.318,490.908,486.143,481.813,418.895,419.124,418.906,419.203,418.922,418.547,418.411,418.84,419.429,418.696,418.971,419.017,419.459,419.28,418.817,418.607,419.295
441.323,560.944,555.909,550.72,544.717,538.133,533.509,528.378,524.314,517.232,512.066,506.856,500.668,495.866,489.108,426.888,426.756,426.684,426.675,426.84,426.755,426.605,426.825,426.89,428.383
565.797,732.355,700.927,670.06,608.7,582.924,578.076,573.391,566.533,564.858,555.192,553.581,545.796,539.207,534.863,529.224,526.321,517.263,515.94,508.274,503.04,493.804,432.574,431.867,433.582
416.853,563.484,577.723,557.933,551.772,547.995,540.51,536.76,532.588,526.154,520.344,514.378,510.083,503.128,497.778,430.874,430.52,430.492,430.887,430.599,430.548,430.741,430.491,430.77,430.661
409.223,545.639,536.464,531.428,527.125,525.987,516.648,510.85,506.113,499.736,493.057,430.931,431.148,431.033,430.886,431.017,431.022,431.089,430.812,431.21,431.372,430.776,430.696,430.842,431.174
450.342,600.52,594.684,588.416,584.39,589.305,584.116,579.337,573.663,568.234,553.564,549.807,542.422,538.408,533.94,527.376,560.944,516.739,509.824,506.653,498.642,436.305,436.153,436.391,436.448
400.447,534.053,515.13,508.921,508.005,502.538,497.507,491.87,483.602,422.36,422.307,421.747,422.268,421.903,422.31,421.816,422.001,422.407,422.051,422.355,421.906,422.298,422.249,531.51,531.342
486.117,629.215,558.642,570.589,547.743,541.777,536.801,531.353,526.109,521.518,515.474,510.862,504.659,497.715,436.685,435.805,435.821,435.515,435.328,435.194,435.173,435.274,435.315,435.401,435.332
444.438,568.289,561.26,556.079,550.377,544.866,540.274,534.033,528.312,523.446,517.789,512.157,508.404,501.959,496.984,489.86,427.043,427.242,427.197,427.407,427.045,427.106,427.038,427.164,427.046
389.519,520.522,515.715,513.095,508.151,502.729,497.384,491.826,485.532,422.127,422.531,421.896,421.776,422.455,422.306,422.266,422.174,422.334,422.056,421.89,422.222,421.803,421.441,422.05,421.772
385.802,525.681,520.198,514.785,512.741,508.335,501.889,496.107,431.128,430.847,430.619,430.548,431.108,430.826,430.953,431.184,431.04,431.218,430.999,431.054,431.419,430.548,430.919,430.803,430.537
381.675,531.688,525.912,524.172,517.821,512.915,507.26,501.488,495.113,451.094,433.618,433.2,433.173,433.77,433.546,433.576,433.636,433.809,433.821,433.741,433.684,433.8,433.789,433.779,433.731
405.75,547.83,545.566,542.85,534.572,516.852,517.887,503.435,497.597,502.1,498.769,434.473,437.858,428.448,420.62,421.261,421.337,421.523,421.582,421.854,422.156,422.168,421.85,422.003,422.161
481.939,581.98,640.916,574.002,569.775,564.527,558.317,552.102,548.059,542.824,537.63,532.081,526.448,521.469,515.502,510.771,504.844,497.313,435.097,435.105,435.249,435.147,434.951,434.96,435.723
505.095,634.518,654.266,622.134,617.411,629.007,601.056,597.989,576.903,571.541,566.441,560.461,555.392,550.229,544.217,537.47,532.517,528.049,522.06,517.043,512.514,506.924,498.98,434.087,434.082
495.665,588.984,554.81,554.423,551.77,543.97,537.257,531.981,541.324,523.056,511.995,508.238,503.562,499.941,430.887,431.351,431.605,431.446,431.384,432.148,431.362,431.454,431.448,431.169,430.996
542.519,689.577,679.072,649.065,645.066,583.846,579.902,569.742,565.058,560.115,554.217,548.687,543.124,538.157,533.239,526.071,521.194,516.353,511.204,506.495,499.198,434.629,434.349,434.343,434.136
402.117,541.259,537.443,535.208,528.148,524.128,517.032,511.941,508.961,501.558,496.922,490.277,486.1,479.394,417.236,417.024,417.092,417.076,417.013,416.871,416.888,416.887,416.936,416.758,417.132
611.85,747.194,721.966,707.398,698.594,653.227,645.941,643.126,636.247,630.678,625.916,618.563,613.393,609.555,603.488,598.142,591.945,587.235,525.014,524.809,524.752,525.295,524.812,524.792,524.718
398.633,523.917,533.765,513.36,506.248,502.729,498.004,493.991,487.876,479.387,416.016,416.048,416.042,416.102,416.151,415.905,416.093,416.085,416.254,416.028,416.197,416.172,416.009,416.075,416.022
433.19,554.271,557.631,551.063,543.165,537.074,530.247,520.769,517.148,512.618,505.579,501.425,494.66,429.283,429.404,430.668,430.782,430.572,436.111,434.012,438.259,432.619,439.255,440.307,440.36
385.953,532.131,514.403,506.14,503.543,498.636,493.913,487.873,480.881,416.027,416.069,415.838,415.897,415.931,415.808,415.85,415.775,415.997,416.008,416.009,415.916,416.134,416.079,415.865,415.923
431.341,661.801,586.284,524.691,524.818,524.393,524.716,524.71,524.846,525.174,525.009,524.728,524.616,524.864,512.11,524.883,524.848,506.893,513.741,524.894,524.862,509.181,524.976,524.991,516.267
440.038,562.861,559.218,555.545,546.961,545.197,555.978,532.454,526.029,519.381,516.439,511.804,505.656,502.932,490.216,428.745,430.894,434.972,429.239,428.835,432.003,432.233,429.731,428.471,431.529
420.376,576.09,562.571,559.766,551.622,555.935,538.696,534.757,533.165,525.153,520.773,515.211,508.925,502.093,493.875,435.058,432.882,435.393,433.762,434.696,438.04,435.408,435.945,433.884,435.483
421.692,541.54,540.754,530.532,529.173,522.186,519.137,511.116,508.393,498.377,494.17,490.434,485.082,422.704,419.595,419.717,422.54,421.219,419.346,418.604,420.186,420.752,422.513,420.705,421.625
491.708,651.706,647.81,642.492,635.815,630.166,626.068,620.738,614.812,610.39,604.186,598.679,593.826,587.364,524.97,524.973,524.803,525.003,525.588,524.66,524.677,525.303,524.877,524.8,524.928
382.146,511.002,508.907,504.42,500.144,511.834,489.058,481.324,419.486,420.447,420.352,420.344,420.476,420.158,419.922,420.731,420.451,420.706,420.038,420.608,420.663,420.363,420.202,420.344,420.867
347.43,500.947,494.123,432.384,432.946,433.838,432.243,431.908,432.553,434.385,431.725,432.327,431.957,431.691,431.799,431.771,431.608,433.512,432.775,433.789,432.905,434.934,433.292,431.9,435.101
504.552,584.947,569.22,560.397,554.036,549.419,543.809,538.802,532.828,527.304,522.279,516.47,512.269,506.849,497.612,434.099,434.002,434.265,434.001,434.204,434.243,434.323,434.163,434.249,434.32
417.39,540.813,535.499,530.817,527.178,524.992,602.274,512.629,508.535,502.27,495.909,491.596,483.427,421.696,421.984,422.107,421.731,422.02,421.923,422.538,422.003,422.009,421.695,422.303,422.027
354.211,504.394,497.602,435.571,435.732,435.318,435.275,435.284,436.306,435.734,435.305,435.091,436.13,452.828,435.686,435.11,434.698,435.107,435.791,435.107,435.629,436.524,435.242,435.346,435.404
504.222,649.199,648.626,586.086,585.755,578.892,569.712,571.405,561.755,529.662,522.515,517.332,517.35,512.186,501.425,498.217,494.426,484.858,479.349,417.77,413.947,417.158,416.098,418.168,415.871
416.3,568.858,561.921,559.047,550.805,537.795,530.736,526.324,519.437,515.67,509.531,504.101,501.891,494.614,430.279,429.49,432.829,429.573,428.985,430.768,428.752,432.434,434.039,431.64,432.874
532.386,661.887,643.458,578.322,572.277,575.936,553.304,547.765,541.736,536.375,531.291,527.137,521.525,516.181,509.929,506.101,497.97,435.339,435.395,435.322,435.19,434.674,434.824,434.796,435.12
525.299,661.065,643.443,635.254,628.382,565.577,563.475,556.962,548.554,548.83,537.652,549.5,530.219,523.678,516.98,511.553,509.051,500.443,430.796,431.519,430.959,430.776,430.957,431.1,431.024
512.493,649.508,657.305,599.322,556.903,551.366,545.454,541.674,535.001,528.835,525.17,517.847,514.119,509.212,503.978,496.686,493.794,485.712,422.105,422.229,421.992,422.078,422.245,422.466,421.996
540.755,670.152,621.992,620.248,611.141,600.722,598.122,562.283,559.457,551.231,545.077,540.391,538.04,532.096,523.937,519.16,513.343,506.872,504.863,495.011,436.837,436.071,437.09,436.068,433.997
350.094,495.634,489.395,427.082,426.941,427.208,427.163,427.117,511.791,426.379,426.587,426.835,427.263,426.833,426.845,427.05,426.809,427.008,427.048,426.874,427.097,426.959,426.853,427.018,427.065
540.961,685.123,684.692,676.897,638.165,578.589,578.065,569.392,563.722,556.947,568.64,546.694,539.976,536.217,530.522,524.783,518.125,516.181,508.884,502.38,495.603,433.865,436.102,434.712,434.759
525.654,564.337,552.568,549.403,544.243,541.865,535.145,531.004,525.066,517.761,513.484,507.533,502.037,495.929,491.159,483.642,422.674,422.058,422.221,422.263,422.203,422.196,422.064,422.199,422.078
349.73,495.589,489.304,426.696,426.892,426.998,427.04,426.903,427.101,426.745,426.968,427.051,427.267,426.882,427.017,427.061,427.127,427.057,426.906,426.978,426.929,426.84,426.783,427.093,427.018
505.173,643.403,601.386,597.881,563.105,560.886,556.77,550.258,543.452,539.365,532.057,527.222,521.813,517.352,513.414,506.36,499.677,431.3,431.073,430.88,431.624,432.021,431.469,431.118,431.202
354.956,497.832,490.338,433.24,429.769,428.451,429.937,429.244,429.988,429.513,428.645,430.173,431.379,429.578,428.843,448.692,431.585,429.503,431.926,431.173,429.627,426.721,431.445,431.01,431.56
415.782,559.191,554.681,543.569,538.281,519.55,513.532,508.16,501.693,497.848,492.252,483.475,422.092,422.488,422.075,422.42,421.963,422.194,421.98,422.143,422.555,422.299,422.176,422.176,421.956
402.761,546.51,530.979,525.078,519.96,513.191,508.545,503.539,497.457,493.173,485.595,422.246,422.197,422.292,422.378,422.552,421.922,422.354,421.982,422.16,422.377,422.087,422.239,422.195,422.19
443.272,594.364,595.381,599.36,597.448,574.456,539.871,548.633,532.468,524.742,519.746,518.842,508.018,502.397,499.906,494.859,487.145,484.537,559.918,413.432,413.875,410.435,410.909,409.28,414.198
398.484,545.577,543.03,537.869,530.588,525.003,521.567,517.599,511.402,504.128,495.172,435.085,432.83,439.405,433.055,437.858,434.758,437.988,438.003,433.6,453.405,434.068,434.953,436.172,434.775
431.205,591.344,586.424,524.557,524.717,524.785,524.857,524.776,524.852,524.894,525.067,525.039,524.92,524.855,524.963,524.808,525.673,524.971,524.948,525.137,525.138,525.171,524.983,525.032,525.012
376.628,523.68,518.346,515.009,510.455,505.567,498.628,434.159,434.504,434.31,434.323,434.132,434.204,434.482,434.521,434.352,434.489,434.625,434.477,434.489,434.525,434.146,434.319,434.173,434.274
569.731,695.732,687.143,608.121,607.147,599.396,593.21,587.653,552.02,547.087,542.001,539.771,530.517,524.548,518.596,513.564,507.987,504.992,498.704,434.234,434.562,436.848,433.688,434.852,436.948
515.306,589.066,574.37,569.845,564.236,557.61,553.431,548.149,543.823,537,531.734,526.369,521.061,516.36,510.021,505.184,497.68,435.272,452.919,435.499,434.862,434.434,435.067,435.195,435.149
496.565,582.43,582.807,576.214,571.197,565.028,560.05,554.644,550.155,544.49,540.126,532.508,524.893,522.387,517.223,511.742,506.4,498.913,434.244,434.295,434.401,434.476,434.288,434.004,434.114
366.44,507.561,501.297,499.466,500.571,487.477,484.663,478.322,414.592,414.513,414.475,414.615,414.441,414.461,414.568,414.561,414.451,414.026,414.469,414.469,414.459,414.737,414.41,414.452,414.601
563.956,661.76,658.687,602.179,598.289,591.377,589.513,582.516,576.216,569.426,549.091,543.055,538.398,532.399,526.391,521.549,516.674,510.98,506.784,498.816,518.131,433.937,433.902,434.142,434.252
397.659,559.031,555.827,551.206,544.857,539.26,534.18,529.302,523.766,518.271,512.856,507.992,502.048,494.813,433.327,433.619,433.797,433.59,433.589,451.058,433.491,433.157,433.023,433.834,433.47
556.281,670.238,660.642,656.707,614.499,589.272,581.436,577.97,560.315,554.724,548.394,545.59,537.249,532.817,527.161,521.203,515.719,510.366,504.447,497.85,435.258,435.649,435.35,435.443,435.528
404.745,561.978,545.227,540.051,535.603,530.149,522.718,520.34,512.59,509.276,502.865,495.55,434.963,432.56,431.855,435.324,432.017,432.007,433.765,435.595,436.543,435.397,432.012,431.81,432.155
492.449,560.512,560.84,554.672,550.66,544.701,536.339,535.09,525.244,522.237,513.356,511.501,502.919,499.273,430.517,430.579,430.399,430.247,430.092,430.182,430.557,430.478,430.578,430.496,430.619
458.057,579.027,577.566,571.246,565.891,561.033,555.167,549.202,543.866,539.228,533.405,527.397,522.486,516.875,512.929,506.871,499.16,434.485,451.747,434.329,433.636,433.83,434.226,433.995,434.03
399.68,541.055,535.154,535.531,527.395,521.896,514.904,510.371,509.934,501.914,492.153,430.97,430.671,431.082,430.41,430.642,430.488,430.759,431.097,430.781,431.705,430.937,430.636,431.278,430.621
436.122,583.833,560.783,556.312,550.329,545.303,543.78,534.193,528.878,523.593,518.67,513.719,508.368,501.52,494.729,431.79,437.465,436.803,431.594,431.819,433.915,435.419,431.766,434.695,435.814
474.948,580.029,607.573,561.876,557.919,549.621,541.646,539.698,528.362,524.785,521.938,521.832,515.718,508.199,499.794,431.053,431.309,431.523,431.151,431.199,430.947,431.154,431.538,431.268,513.336
513.759,679.533,613.279,611.343,607.265,599.621,595.283,591.228,584.603,545.572,542.674,540.376,534.108,528.633,523.96,517.897,515.369,506.288,516.045,431.394,430.073,430.82,430.709,430.86,431.259
507.164,587.644,583.558,578.321,572.618,567.937,561.688,556.132,561.912,529.844,525.41,519.91,513.652,507.779,503.571,498.155,492.134,487.735,480.202,415.622,415.28,415.365,415.733,415.581,524.41
468.888,595.215,591.111,584.371,581.391,573.171,569.947,537.451,535.097,527.437,518.415,519.208,512.776,508.677,503.577,494.584,431.077,431.208,430.899,431.254,430.785,430.944,431.112,430.913,431.361
640.597,726.656,722.592,688.511,661.721,657.919,641.592,637.096,631.823,625.394,620.162,614.447,609.389,603.706,598.442,591.916,587.017,524.841,525.243,524.827,524.978,524.862,525.002,525.767,525.015
422.497,574.647,569.682,569.384,559.74,565.343,556.937,530.56,525.602,520.902,515.238,528.619,504.49,496.649,434.571,435.08,435.221,435.099,435.199,435.41,435.231,435.166,434.888,435.091,435.196
505.956,625.5,584.555,578.328,573.481,539.262,534.182,528.46,523.153,517.443,512.947,507.513,502.489,496.094,489.403,427.213,427.585,426.968,426.988,427.047,427.238,426.972,427.579,427.045,426.914
477.024,582.234,550.031,544.534,539.529,533.509,526.91,523.337,517.887,511.681,506.481,500.696,496.086,489.322,427.024,427.133,427.071,426.966,428.269,427.097,427.181,427.067,426.809,426.973,426.914
405.95,523.464,519.308,512.897,510.208,500.173,495.829,489.454,485.734,478.408,415.43,416.06,415.812,416.377,415.918,416.537,416.212,416.023,415.825,416.09,416.188,498.019,414.827,415.62,416.707
472.459,623.952,614.592,612.506,588.932,556.098,556.921,549.927,542.515,537.873,532.196,524.749,517.661,516.842,527.181,507.934,497.223,435.427,436.874,434.368,435.103,432.6,433.045,433.128,437.039
442.406,590.972,593.993,586.173,583.715,576.053,558.049,549.735,546.323,538.632,533.654,527.677,524.145,517.397,513.074,506.87,502.034,494.441,431.991,432.301,433.164,431.767,432.234,432.711,434.446
591.711,746.476,711.588,676.853,646.575,640.927,635.315,630.685,625.383,620.909,615.242,609.113,603.705,598.414,591.89,586.955,524.965,525.015,525.453,524.96,524.963,525.043,525.149,524.883,524.92
461.191,593.389,568.804,564.548,558.004,551.173,547.935,541.431,535.163,529.422,524.932,517.998,513.497,508.765,503.409,496.357,491.13,483.654,422.099,421.863,421.858,422.241,422.04,421.904,422.041
429.642,580.04,572.88,567.341,574.608,572.736,541.396,536.852,550.883,526.039,519.574,515.031,509.463,504.132,497.432,435.326,435.252,435.35,435.431,435.462,437.4,435.433,435.56,435.716,435.476
487.588,622.872,572.725,570.884,566.017,559.89,552.81,549.904,540.231,536.007,531.563,525.511,521.411,517.563,509.572,508.857,498.572,438.733,439.342,438.846,438.865,437.594,441.468,441.755,439.175
457.997,617.598,611.457,590.654,583.428,578.573,573.467,570.978,567.053,558.52,552.742,543.214,536.82,531.523,525.574,520.769,514.584,509.728,502.046,438.447,438.796,439.076,439,439.022,438.991
353.59,499.701,492.97,430.571,431.068,430.808,430.64,430.676,430.632,430.591,430.808,430.726,430.803,430.773,431.026,430.83,430.65,431.016,430.675,430.711,430.613,430.667,430.62,430.791,539.366
478.695,597.605,592.786,582.739,579.359,569.914,563.627,559.917,569.895,554.151,545.707,534.827,534.24,509.052,502.358,502.302,494.155,488.417,482.334,424.515,425.646,420.594,419.881,420.469,418.238
357.027,506.434,497.996,435.367,434.388,431.084,434.883,432.155,434.953,435.276,433.236,436.172,435.177,430.643,435.551,432.302,434.081,433.595,434.314,435.308,433.966,432.105,432.974,433.292,432.296
352.318,507.518,500.462,438.472,438.482,438.274,438.283,438.193,438.547,438.271,438.267,438.186,438.422,438.217,438.261,438.346,438.367,438.341,438.435,438.285,438.295,438.271,438.22,438.317,438.416
399.87,545.504,544.158,538.786,536.764,530.406,526.705,518.345,512.162,511.225,502.585,435.174,435.212,434.853,435.313,434.591,435.043,434.858,435.155,434.887,435.514,435.032,434.814,434.835,434.93
443.705,561.096,553.308,547.479,548.359,542.938,535.068,529.659,523.08,521.013,516.404,509.529,503.67,498.354,430.739,441.347,430.79,431.589,431.326,429.432,432.149,429.386,433.03,542.964,433.378
450.104,596.939,578.144,573.584,566.706,561.582,556.204,551.058,545.764,540.453,534.079,529.513,524.308,518.978,513.211,508.173,501.045,438.373,438.187,438.209,438.256,438.24,438.005,437.875,437.889
485.611,612.771,606.807,587.128,579.079,574.499,572.129,545.483,540.221,534.042,528.793,522.853,518.861,513.571,507.248,499.963,437.991,437.865,437.997,437.988,437.937,437.995,438.109,438.134,439.478
489.137,648.971,644.261,637.773,632.819,628.299,623.182,618.352,611.647,607.375,601.238,595.36,590.587,530.313,530.151,529.994,530.222,530.156,530.326,530.021,530.064,529.961,530.611,530.154,530.006
622.15,723.833,702.337,704.55,649.046,643.302,638.413,633.763,635.863,621.791,617.154,610.989,606.315,600.998,594.476,589.655,527.738,527.738,527.617,527.531,527.637,527.994,527.696,527.614,527.526
387.189,518.222,512.725,509.978,504.696,498.783,494.641,487.945,424.867,424.819,424.39,424.355,424.619,424.912,424.493,424.298,424.895,424.43,424.652,424.436,424.748,424.345,424.746,424.212,424.534
453.457,600.067,584.586,577.723,574.078,550.566,546.087,541.371,535.518,530.421,524.394,519.17,514.763,508.519,501.695,437.095,437.023,436.989,436.443,436.733,437.166,436.973,436.816,437.082,437.042
501.072,561.005,556.063,550.843,544.985,538.949,535.366,528.797,524.406,519.113,514.351,507.688,502.346,497.157,491.563,487.611,479.647,416.972,416.809,416.709,416.572,416.93,416.761,416.874,416.894
544.886,708.117,679.035,658.949,644.334,577.366,582.817,566.369,560.898,556.358,550.676,545.866,540.005,533.89,528.699,523.208,518.316,512.559,507.302,500.202,438.448,438.094,437.867,437.897,437.705
604.59,665.552,664.073,653.211,643.326,645.718,637.48,637.706,631.661,623.749,616.153,612.13,607.24,603.998,588.286,588.663,578.8,523.862,524.504,524.6,524.793,516.988,515.17,518.299,518.576
399.694,544.929,542.158,536.626,531.251,528.275,522.851,518.393,512.88,506.25,498.565,433.224,433.432,433.481,433.194,433.304,433.086,433.016,433.127,433.351,433.367,433.298,433.407,433.186,433.097
473.262,634.588,627.8,622.572,618.03,611.717,606.886,601.02,596.99,590.497,527.531,528.361,527.724,527.756,527.612,527.693,527.796,527.747,527.069,527.895,527.525,527.622,528.359,538.136,527.668
500.918,657.983,643.045,572.961,568.733,563.587,555.548,551.229,545.025,539.208,537.229,530.817,524.606,517.329,516.487,508.178,502.198,433.482,433.523,433.599,433.548,433.641,433.537,433.459,433.683
399.964,567.084,562.455,556.692,551.681,546.256,540.845,535.667,529.687,524.612,520.878,513.959,493.028,434.945,444.042,444.607,444.409,444.392,444.543,444.283,444.36,444.394,444.304,444.242,444.509
350.329,504.578,498.09,436.896,435.249,436.582,434.653,441.126,438.838,436.938,434.568,437.112,435.711,437.358,436.696,436.384,437.43,437.354,437.151,434.639,434.778,436.849,440.89,435.27,434.724
479.751,608.962,566.693,563.814,555.976,554.268,550.205,542.575,539.533,532.625,527.269,521.66,516.171,510.041,504.926,498.787,494.413,488.289,424.626,424.558,426.978,425.01,424.594,424.385,424.49
384.284,530.509,515.752,509.144,504.645,503.248,497.608,491.97,486.295,480.046,419.933,419.715,419.415,419.686,419.653,419.439,420.104,420.245,419.902,420.215,420.211,419.601,420.143,419.972,419.806
432.134,583.182,577.079,545.327,539.903,534.776,529.235,522.988,518.854,513.462,513.324,502.839,497.869,491.978,487.05,478.856,416.682,416.528,416.686,416.895,416.977,416.861,416.866,416.962,416.736
351.783,506.813,501.126,438.07,438.246,438.041,438.304,438.267,438.309,438.192,437.691,438.202,438.255,437.886,438.137,438.27,438.121,438.204,438.072,438.165,438.814,438.226,438.041,438.176,438.045
352.86,499.241,492.143,429.694,429.776,429.961,429.974,429.786,429.62,429.791,429.76,429.783,429.438,429.424,429.591,429.839,429.855,429.912,429.721,429.719,430.033,429.86,429.494,429.754,429.847
507.964,580.61,572.115,579.412,567.875,556.564,552.872,545.243,550.162,534.935,529.16,524.025,519.863,514.268,509.317,501.88,436.806,436.618,437.084,437.295,437.207,437.029,437.159,437.206,437.143
522.882,661.697,651.19,579.08,573.341,568.424,562.377,556.209,550.724,545.81,540.475,535.349,529.788,524.286,519.059,513.881,508.163,500.859,438.017,438.276,438.041,437.861,438.646,438.142,437.984
433.887,568.024,566.402,558.901,555.039,550.22,543.564,539.006,533.755,526.861,521.798,515.184,510.811,505.628,499.688,495.845,488.582,425.091,424.409,424.75,424.243,424.159,424.722,424.665,424.572
